"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13676",13676,74,0.870967741935484,0.870967741935484,0.870967741935484,186,0.007,0.007,3,1
"13677",13677,75,0.925465838509317,0.801075268817204,0.85878962536023,161,0.007,0.007,3,1
"13678",13678,76,0.913793103448276,0.85483870967742,0.883333333333333,174,0.007,0.007,3,1
"13679",13679,77,0.78804347826087,0.779569892473118,0.783783783783784,184,0.007,0.007,3,1
"13680",13680,78,0.957831325301205,0.85483870967742,0.903409090909091,166,0.007,0.007,3,1
"13681",13681,79,0.94475138121547,0.919354838709677,0.931880108991826,181,0.007,0.007,3,1
"13682",13682,80,0.954022988505747,0.89247311827957,0.922222222222222,174,0.007,0.007,3,1
"13683",13683,81,0.899408284023669,0.817204301075269,0.856338028169014,169,0.007,0.007,3,1
"13684",13684,82,0.712962962962963,0.827956989247312,0.766169154228856,216,0.007,0.007,3,1
"13685",13685,83,0.954022988505747,0.89247311827957,0.922222222222222,174,0.007,0.007,3,1
"13686",13686,84,0.92156862745098,0.758064516129032,0.831858407079646,153,0.007,0.007,3,1
"13687",13687,85,0.949367088607595,0.806451612903226,0.872093023255814,158,0.007,0.007,3,1
"13688",13688,86,0.944444444444444,0.913978494623656,0.92896174863388,180,0.007,0.007,3,1
"13689",13689,87,0.926553672316384,0.881720430107527,0.90358126721763,177,0.007,0.007,3,1
"13690",13690,88,0.897142857142857,0.844086021505376,0.869806094182826,175,0.007,0.007,3,1
"13691",13691,89,0.96875,0.833333333333333,0.895953757225434,160,0.007,0.007,3,1
"13692",13692,90,0.850574712643678,0.795698924731183,0.822222222222222,174,0.007,0.007,3,1
"13693",13693,91,0.796296296296296,0.924731182795699,0.855721393034826,216,0.007,0.007,3,1
"13694",13694,92,0.940217391304348,0.93010752688172,0.935135135135135,184,0.007,0.007,3,1
"13695",13695,93,0.939890710382514,0.924731182795699,0.932249322493225,183,0.007,0.007,3,1
"13696",13696,94,0.948387096774194,0.790322580645161,0.86217008797654,155,0.007,0.007,3,1
"13697",13697,95,0.911242603550296,0.827956989247312,0.867605633802817,169,0.007,0.007,3,1
"13698",13698,96,0.962962962962963,0.838709677419355,0.896551724137931,162,0.007,0.007,3,1
"13699",13699,97,0.787878787878788,0.838709677419355,0.8125,198,0.007,0.007,3,1
"13700",13700,98,0.91812865497076,0.844086021505376,0.879551820728291,171,0.007,0.007,3,1
"13701",13701,99,0.96470588235294,0.881720430107527,0.921348314606742,170,0.007,0.007,3,1
"13702",13702,100,0.724444444444444,0.876344086021505,0.793187347931873,225,0.007,0.007,3,1
"13703",13703,101,0.93296089385475,0.897849462365591,0.915068493150685,179,0.007,0.007,3,1
"13704",13704,102,0.733624454148472,0.903225806451613,0.809638554216867,229,0.007,0.007,3,1
"13705",13705,103,0.9,0.82258064516129,0.859550561797753,170,0.007,0.007,3,1
"13706",13706,104,0.919786096256685,0.924731182795699,0.92225201072386,187,0.007,0.007,3,1
"13707",13707,105,0.903614457831325,0.806451612903226,0.852272727272727,166,0.007,0.007,3,1
"13708",13708,106,0.94871794871795,0.795698924731183,0.865497076023392,156,0.007,0.007,3,1
"13709",13709,107,0.9375,0.806451612903226,0.867052023121387,160,0.007,0.007,3,1
"13710",13710,108,0.939759036144578,0.838709677419355,0.886363636363636,166,0.007,0.007,3,1
"13711",13711,109,0.764705882352941,0.908602150537634,0.83046683046683,221,0.007,0.007,3,1
"13712",13712,110,0.968944099378882,0.838709677419355,0.899135446685879,161,0.007,0.007,3,1
